iNat-1000/106367477.jpeg,43.120588572621706,98.00866243062478,345.8404888857596,356.3260437430462,MESCHA,374,500
iNat-1000/62681965.jpeg,152.04419154491893,21.468123544855477,376.5194642909624,366.7953007498987,MESCHA,500,375
iNat-1000/112038514.jpg,66.7348136859008,14.979827969665504,290.67206168295485,327.2189706330374,MESCHA,500,339
iNat-1000/33724828.jpeg,153.75,10.306890614415906,360.2551424102092,321.75781250000006,MESCHA,500,333
iNat-1000/38876282.jpeg,93.02871195166922,70.60157672346163,358.5598813838793,291.34712513362524,MESCHA,500,373
iNat-1000/101034998.jpg,57.86878664128333,177.035095342748,304.4282713035325,467.522842413878,MESCHA,462,500
iNat-1000/173591321.jpg,29.05783589662408,67.17928122474815,287.21694559217786,264.206149129047,MESCHA,500,333
iNat-1000/121139051.jpeg,97.73247612596495,77.59877984139324,344.9133883185991,334.6075735132066,MESCHA,500,422
iNat-1000/117224337.jpeg,122.83717264001946,66.75337843601883,372.38150402938703,261.94380593064335,MESCHA,500,333
iNat-1000/84251004.jpeg,46.51619093108106,69.36219671867815,275.8871572131848,241.90345408370837,MESCHA,500,297
iNat-1000/41875337.jpeg,49.88273226043541,143.67648226987998,307.1967872981681,336.11559796142683,MESCHA,500,375
iNat-1000/14551726.jpeg,110.27824128210698,67.55707297424509,327.73964328817107,308.63805799549567,MESCHA,500,400
iNat-1000/121011429.jpg,98.26488762639646,100.95419918743316,347.5856869698547,305.3745215525042,MESCHA,500,389
iNat-1000/146031892.jpg,105.78091382879686,94.18354456557138,330.0079041843694,315.2772571153398,MESCHA,500,379
iNat-1000/170095522.jpeg,53.77519781086374,83.93592160199138,274.19892709754726,294.5889351649198,MESCHA,500,357
iNat-1000/162105350.jpg,114.62592754971043,25.732203935668572,239.76385810795975,314.36859766801,MESCHA,500,331
iNat-1000/83112376.jpeg,187.74673802800808,46.75781250000001,307.5,283.84352752942175,MESCHA,500,333
iNat-1000/90046748.jpeg,166.98233836780824,135.5078125,310.0,361.5672109658333,MESCHA,500,387
iNat-1000/63863040.jpg,197.5,78.0078125,321.72136558653256,328.0624231178786,MESCHA,500,375
iNat-1000/95684945.jpeg,196.25,70.5078125,330.0698485257054,311.8668094808478,MESCHA,500,393
iNat-1000/27899360.jpeg,202.17536669684998,93.41362589413778,334.0568490034091,388.1935769944932,MESCHA,500,481
iNat-1000/27824009.jpeg,174.2960689462275,88.28597527381106,302.564729637129,398.5715547805966,MESCHA,500,495
iNat-1000/177573833.jpg,159.55964118046288,48.24167478528234,285.6178322658461,260.0475933735637,MESCHA,500,334
iNat-1000/67413640.jpeg,190.79783912499764,75.72136414321528,311.41805285588634,348.55218153681454,MESCHA,500,421
iNat-1000/28803919.jpg,196.36444908449985,50.99982989612438,305.18405030992704,284.86503939794517,MESCHA,500,333
iNat-1000/122151247.jpeg,191.25,99.2578125,323.17202894523433,366.11338038602236,MESCHA,500,468
iNat-1000/116296376.jpg,185.0,151.11939438967613,321.12550844309095,380.5078125,MESCHA,500,416
