task_20210409/20210409-113825_(17.0).jpg,631.872,762.144,1077.696,993.5616,MESCHA,1920,1088
task_20210409/20210409-123240_(6.0).jpg,1515.648,125.0112,1714.944,358.3872,MESCHA,1920,1088
task_20210409/20210409-130928_(41.0).jpg,772.224,194.8608,1343.232,1086.5856,ECUROU,1920,1088
task_20210409/20210409-130932_(15.0).jpg,905.088,215.7504,1335.744,1075.1616,ECUROU,1920,1088
task_20210409/20210409-130937_(26.0).jpg,669.696,327.7056,1356.48,1060.0384,ECUROU,1920,1088
task_20210409/20210409-130941_(13.0).jpg,810.24,229.024,1328.064,1050.5728,ECUROU,1920,1088
task_20210409/20210409-130946_(18.0).jpg,842.304,263.1872,1347.072,1052.4224,ECUROU,1920,1088
task_20210409/20210409-130955_(21.0).jpg,518.976,151.4496,1207.296,1061.888,ECUROU,1920,1088
task_20210409/20210409-131009_(39.0).jpg,416.832,137.1968,1104.192,1088.0,ECUROU,1920,1088
task_20210409/20210409-131014_(59.0).jpg,439.296,181.2608,986.496,1082.7776,ECUROU,1920,1088
task_20210409/20210409-131023_(21.0).jpg,460.224,154.6048,969.6,1086.5856,ECUROU,1920,1088
task_20210409/20210409-131028_(24.0).jpg,519.936,215.7504,975.168,1088.0,ECUROU,1920,1088
task_20210409/20210409-131033_(34.0).jpg,459.072,221.408,1068.096,1086.5856,ECUROU,1920,1088
task_20210409/20210409-131037_(34.0).jpg,603.264,211.9424,1430.592,1088.0,ECUROU,1920,1088
task_20210409/20210409-131051_(50.0).jpg,491.328,145.4656,1276.8,1054.272,ECUROU,1920,1088
task_20210409/20210409-131100_(32.0).jpg,375.744,213.9008,1106.112,1027.7248,ECUROU,1920,1088
task_20210409/20210409-131105_(21.0).jpg,318.72,156.8896,1058.688,1029.6832,ECUROU,1920,1088
task_20210409/20210409-131128_(39.0).jpg,383.232,204.4352,1058.688,1035.3408,ECUROU,1920,1088
task_20210409/20210409-131142_(23.0).jpg,396.48,156.8896,1125.12,1086.5856,ECUROU,1920,1088
task_20210409/20210409-131205_(26.0).jpg,459.072,177.7792,1149.696,1044.8064,ECUROU,1920,1088
task_20210409/20210409-131214_(22.0).jpg,318.72,189.2032,1079.616,1033.4912,ECUROU,1920,1088
task_20210409/20210409-131228_(28.0).jpg,373.824,225.216,967.68,1035.3408,ECUROU,1920,1088
task_20210409/20210409-131246_(43.0).jpg,400.32,3.264,1007.424,1042.9568,ECUROU,1920,1088
task_20210409/20210409-131337_(42.0).jpg,337.728,166.464,939.072,1088.0,ECUROU,1920,1088
task_20210409/20210409-131351_(26.0).jpg,214.464,166.464,1009.344,1071.3536,ECUROU,1920,1088
task_20210409/20210409-131356_(27.0).jpg,193.536,168.3136,958.08,1069.504,ECUROU,1920,1088
task_20210409/20210409-131405_(21.0).jpg,546.432,217.6,1138.368,1056.2304,ECUROU,1920,1088
task_20210409/20210409-131414_(18.0).jpg,311.232,194.8608,1085.184,1056.2304,ECUROU,1920,1088
task_20210409/20210409-131428_(21.0).jpg,438.336,147.424,1090.944,1044.8064,ECUROU,1920,1088
task_20210409/20210409-131524_(27.0).jpg,314.88,170.1632,1037.76,1052.4224,ECUROU,1920,1088
task_20210409/20210409-131629_(34.0).jpg,335.808,143.616,1200.96,1035.3408,ECUROU,1920,1088
task_20210409/20210409-131739_(51.0).jpg,440.256,164.5056,1172.544,1054.272,ECUROU,1920,1088
task_20210409/20210409-131757_(18.0).jpg,271.296,147.424,1039.68,1065.696,ECUROU,1920,1088
task_20210409/20210409-131811_(40.0).jpg,373.824,162.656,954.432,1071.3536,ECUROU,1920,1088
task_20210409/20210409-131848_(39.0).jpg,667.776,175.9296,1089.024,1048.6144,ECUROU,1920,1088
task_20210409/20210409-131858_(40.0).jpg,481.92,168.3136,1214.208,1042.9568,ECUROU,1920,1088
task_20210409/20210409-131907_(27.0).jpg,614.784,187.2448,1096.704,1048.6144,ECUROU,1920,1088
task_20210409/20210409-131912_(28.0).jpg,605.184,227.1744,1060.608,1048.6144,ECUROU,1920,1088
task_20210409/20210409-131916_(13.0).jpg,694.464,227.1744,1075.776,1039.1488,ECUROU,1920,1088
task_20210409/20210409-131940_(47.0).jpg,705.792,247.9552,1092.864,1039.1488,ECUROU,1920,1088
task_20210409/20210409-131944_(37.0).jpg,485.76,253.7216,1204.8,1039.1488,ECUROU,1920,1088
task_20210409/20210409-131949_(29.0).jpg,593.856,280.2688,1035.84,1025.8752,ECUROU,1920,1088
task_20210409/20210409-131954_(41.0).jpg,578.496,174.4064,1058.496,1033.8176,ECUROU,1920,1088
task_20210409/20210409-132007_(49.0).jpg,730.56,204.3264,1390.656,1069.504,ECUROU,1920,1088
task_20210409/20210409-132016_(51.0).jpg,449.664,122.7264,1320.576,1044.8064,ECUROU,1920,1088
task_20210409/20210409-132021_(27.0).jpg,603.264,206.2848,1153.536,1088.0,ECUROU,1920,1088
task_20210409/20210409-132030_(24.0).jpg,597.696,202.4768,1240.896,1088.0,ECUROU,1920,1088
task_20210409/20210409-132044_(27.0).jpg,546.432,191.0528,1379.328,1088.0,ECUROU,1920,1088
