task_21-01-2021/2021-01-21-11-52-15.jpg,765.504,307.904,1295.808,610.1504,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-52-17.jpg,393.984,280.704,848.064,573.0496,MESBLE,1920,1088
task_21-01-2021/2021-01-21-11-52-23.jpg,518.4,274.5024,1322.88,616.5696,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-52-43.jpg,10.368,220.6464,659.328,709.92,MESBLE,1920,1088
task_21-01-2021/2021-01-21-11-52-50.jpg,877.056,212.2688,1886.784,801.0944,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-53-17.jpg,512.064,255.7888,874.944,593.8304,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-53-38.jpg,0.0,220.5376,686.208,784.5568,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-53-45.jpg,484.416,194.752,856.704,580.6656,MESBLE,1920,1088
task_21-01-2021/2021-01-21-11-54-13.jpg,835.584,179.3024,1341.12,723.4112,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-54-52.jpg,698.496,266.1248,1204.224,646.272,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-54-58.jpg,3.84,217.9264,576.96,765.952,MESBLE,1920,1088
task_21-01-2021/2021-01-21-11-55-20.jpg,1032.384,528.5504,1898.88,1086.2592,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-55-22.jpg,266.304,161.8944,1360.512,627.0144,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-55-39.jpg,374.208,13.1648,1800.384,825.792,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-55-50.jpg,1017.024,241.1008,1466.496,895.2064,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-55-55.jpg,5.568,0.0,881.856,742.7776,MESNON,1920,1088
task_21-01-2021/2021-01-21-11-56-00.jpg,1018.944,331.7312,1914.24,1086.1504,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-56-19.jpg,955.2,138.8288,1914.24,1080.384,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-56-22.jpg,173.76,200.5184,1234.944,692.6208,MESCHA,1920,1088
task_21-01-2021/2021-01-21-11-56-39.jpg,1017.024,171.5776,1858.368,690.6624,MESNON,1920,1088
task_21-01-2021/2021-01-21-11-56-41.jpg,733.248,146.5536,1408.704,603.84,MESNON,1920,1088
task_21-01-2021/2021-01-21-11-56-49.jpg,1165.632,459.136,1910.4,1088.0,MESNON,1920,1088
task_21-01-2021/2021-01-21-11-56-51.jpg,602.112,258.4,1024.704,565.216,MESNON,1920,1088
task_21-01-2021/2021-01-21-11-57-00.jpg,993.792,300.9408,1474.368,1088.0,MESCHA,1920,1088
