0.000000	27.245821	Pelodytes punctatus 1 4
\	373.049500	3968.172852
7.984606	9.209630	Micro
\	-1.000000	739.186157
9.632603	10.346868	Déplacement
\	-1.000000	849.379944
20.697726	20.809455	Micro
\	-1.000000	332.601746
21.340166	21.455885	Micro
\	-1.000000	253.283005
22.844512	22.948260	Micro
\	-1.000000	301.342102
29.891395	29.979182	Micro
\	-1.000000	289.104828
30.861040	36.591122	Pelodytes punctatus 1 4
\	442.190857	3968.172852
38.091478	42.145630	Pelodytes punctatus 1 4
\	515.787231	4129.911133
38.682043	43.546228	Vent
\	-1.000000	439.342010
45.625179	53.733484	Pelodytes punctatus 1 4
\	391.480103	4157.407715
47.352982	47.716100	Vent
\	-1.000000	432.358704
49.739186	52.580285	Vent
\	-1.000000	378.011475
54.515584	60.389317	Vent
\	-1.000000	326.272736
54.782935	55.944115	Canis familiaris 1 1
\	572.669006	1106.799072
56.391029	68.138495	Pelodytes punctatus 1 4
\	360.935669	4075.385010
56.658380	56.817992	Canis familiaris 1 4
\	496.780975	739.186157
60.588833	60.732484	Micro
\	-1.000000	295.204681
62.216878	62.300675	Micro
\	-1.000000	371.404114
64.555199	64.710821	Canis familiaris 1 1
\	604.354797	1052.102295
66.602227	67.228705	Canis familiaris 1 4
\	582.596244	695.618164
70.157591	70.784069	Canis familiaris 1 4
\	580.517456	695.618164
70.436912	77.244377	Pelodytes punctatus 1 4
\	529.669189	3941.748047
73.728916	73.852616	Canis familiaris 1 1
\	549.410706	937.527466
76.151033	76.262762	Canis familiaris 1 1
\	557.115906	811.741699
80.336866	81.130937	Canis familiaris 1 1
\	563.048201	695.618164
81.362375	83.884249	Pelodytes punctatus 1 4
\	515.787231	4075.385010
87.315914	95.464122	Pelodytes punctatus 1 4
\	429.296387	3968.172852
87.934412	88.129937	Canis familiaris 1 1
\	564.868469	687.064148
88.864153	88.947950	Micro
\	-1.000000	326.272736
91.765107	93.911893	Vent
\	-1.000000	307.517395
93.951796	94.039583	Canis familiaris 1 1
\	564.868469	721.598145
94.386739	94.897499	Canis familiaris 1 1
\	564.868469	1030.689941
96.461699	96.729050	Micro
\	-1.000000	338.969788
97.148032	98.728194	Pelodytes punctatus 1 4
\	422.903870	3941.748047
99.797597	101.042573	Vent
\	-1.000000	326.272736
101.170262	104.729617	Pelodytes punctatus 1 4
\	448.693085	3863.368164
102.080053	103.340990	Vent
\	-1.000000	511.587646
108.296952	115.495467	Pelodytes punctatus 1 4
\	410.227173	3915.473877
117.865710	119.310201	Pelodytes punctatus 1 4
\	442.190857	3968.172852
122.574273	131.161415	Pelodytes punctatus 1 4
\	468.422943	4240.837891
123.332432	123.476083	Canis familiaris 1 1
\	596.360168	739.186157
133.116666	143.706943	Pelodytes punctatus 1 4
\	448.693085	4102.570801
134.046408	134.198040	Canis familiaris 1 1
\	620.492310	721.598145
139.588945	140.554600	Micro
\	-1.000000	283.042358
145.063648	156.978707	Pelodytes punctatus 1 4
\	403.942749	3994.748291
146.236798	146.360498	Micro
\	-1.000000	482.155304
147.150579	147.374036	Micro
\	-1.000000	345.377136
153.678722	154.197462	Micro
\	-1.000000	295.204681
157.744846	158.088012	Pelodytes punctatus 1 1
\	331.245972	4048.353271
159.704087	163.020032	Vent
\	-1.000000	277.017090
160.897189	167.975995	Pelodytes punctatus 1 4
\	391.480103	3941.748047
169.643943	171.064493	Pelodytes punctatus 1 4
\	488.491730	4075.385010
173.730018	175.182490	Pelodytes punctatus 1 4
\	416.547577	3968.172852
176.906303	178.430601	Pelodytes punctatus 1 4
\	366.975342	3968.172852
177.867968	177.955754	Micro
\	-1.000000	332.601746
179.519955	179.779325	Micro
\	-1.000000	378.011475
181.551022	185.892476	Pelodytes punctatus 1 4
\	385.301636	3994.748291
189.723172	194.479619	Pelodytes punctatus 1 4
\	429.296387	3968.172852
192.057502	193.585790	Vent
\	-1.000000	277.017090
199.136308	199.204143	Micro
\	-1.000000	313.730804
200.145856	203.673288	Pelodytes punctatus 1 4
\	495.257568	3941.748047
207.384274	208.725017	Pelodytes punctatus 1 4
\	572.273376	4048.353271
211.765632	213.202143	Pelodytes punctatus 1 4
\	557.910400	3915.473877
212.048944	212.296343	Micro
\	-1.000000	384.659576
215.285083	215.472628	Micro
\	-1.000000	453.437958
216.067184	216.294631	Micro
\	-1.000000	345.377136
