0.000000	1.478992	Pelophylax ridibundus 1 3
\	1786.302368	19956.023816
0.328665	0.636027	Pelophylax kl. 1 1
\	1216.217529	2111.684570
1.862434	3.794861	Pelophylax ridibundus 1 3
\	1656.365235	19996.256482
1.947643	2.105889	Pelophylax kl. 1 2
\	1207.226804	2062.771541
2.461943	2.598887	Pelophylax kl. 1 2
\	1188.691650	1786.302368
2.994502	3.137532	Pelophylax kl. 1 2
\	1134.819580	1663.526611
3.639658	3.794861	Pelophylax kl. 1 2
\	1069.635132	1466.992676
3.834423	4.357852	Pelophylax ridibundus 1 1
\	1860.431644	5170.894531
4.208735	4.357852	Pelophylax kl. 1 2
\	1082.484253	1596.110962
4.394370	5.623820	Pelophylax ridibundus 1 4
\	1735.916382	20346.134766
5.191687	5.529481	Pelophylax kl. 1 2
\	1148.141602	2236.419434
5.973787	6.573296	Pelophylax ridibundus 1 2
\	1368.537720	19860.306641
6.643290	6.755888	Pelophylax kl. 1 1
\	1126.286987	1606.726318
6.889788	7.431476	Pelophylax ridibundus 1 1
\	1661.232788	19860.306641
8.064460	8.654840	Pelophylax ridibundus 1 2
\	1717.026978	20628.739898
8.155756	8.487464	Pelophylax kl. 1 2
\	1274.140137	1953.703125
8.697445	9.086973	Pelophylax ridibundus 1 1
\	2102.325928	5170.894531
9.272608	9.899506	Pelophylax ridibundus 1 1
\	1417.415894	20020.990234
10.617699	11.198949	Pelophylax ridibundus 1 1
\	1774.139893	20346.134766
11.223294	11.624996	Pelophylax ridibundus 1 1
\	1351.300073	5216.778809
11.670644	11.950617	Pelophylax kl. 1 1
\	1450.641235	4403.264160
12.008438	12.355362	Pelophylax kl. 1 1
\	1274.140137	4875.033611
12.699243	13.317011	Pelophylax ridibundus 1 1
\	1812.962402	20182.929688
13.913477	14.540374	Pelophylax ridibundus 1 1
\	2102.325928	19860.306641
15.097279	15.830688	Pelophylax ridibundus 1 3
\	2102.325928	19700.869141
