0.514158	1.021522	Hyla meridionalis 1 1
\	2082.264160	2627.093750
1.184603	1.753122	Hyla meridionalis 1 1
\	1609.381104	2481.620605
1.956973	2.353351	Hyla meridionalis 1 1
\	1133.057983	2166.439453
3.161961	3.687445	Hyla meridionalis 1 1
\	1960.613159	2627.093750
3.714625	4.432635	Hyla meridionalis 1 1
\	1714.973022	2434.556641
4.625161	5.064574	Hyla meridionalis 1 1
\	1092.536011	2082.264160
5.721428	6.303537	Hyla meridionalis 1 2
\	1661.586914	2683.154945
6.303537	6.894706	Hyla meridionalis 1 1
\	1679.249878	2529.390381
7.594596	7.959263	Hyla meridionalis 1 1
\	1241.045118	2166.439453
9.345453	9.947947	Hyla meridionalis 1 1
\	1656.634447	2342.507568
10.228809	10.781472	Hyla meridionalis 1 1
\	1657.344419	2727.752686
10.808653	11.189175	Hyla meridionalis 1 1
\	1201.201034	2166.439453
13.386240	13.884543	Hyla meridionalis 1 1
\	2082.264160	2702.305908
13.947964	14.287716	Hyla meridionalis 1 1
\	1844.281006	2103.073242
14.564048	14.942305	Hyla meridionalis 1 1
\	1133.057983	2082.264160
15.216372	15.771301	Hyla meridionalis 1 1
\	1788.036255	2342.507568
15.954767	16.323965	Hyla meridionalis 1 1
\	1146.767944	2145.160156
16.851713	17.395317	Hyla meridionalis 1 1
\	2166.439453	2727.752686
17.406642	17.830200	Hyla meridionalis 1 1
\	1825.393066	2082.264160
17.997811	18.541414	Hyla meridionalis 1 1
\	1844.281006	2434.556641
18.573125	18.967237	Hyla meridionalis 1 1
\	1066.020264	2082.264160
19.769053	20.328511	Hyla meridionalis 1 1
\	1079.228638	2677.047607
21.316058	21.861927	Hyla meridionalis 1 1
\	1769.565674	2434.556641
