0.082894	2.569707	Déplacement
\	-1.000000	9248.247070
3.043386	4.701262	Déplacement
\	-1.000000	4581.365723
6.773607	11.616972	Déplacement
\	-1.000000	8226.362305
12.481436	15.619558	Hyla meridionalis 1 1
\	857.992432	2802.415527
13.156428	14.648516	Déplacement
\	-1.000000	5897.327148
14.968250	23.032631	Hyla meridionalis 1 4
\	697.955078	2862.870850
23.032631	37.444308	Hyla meridionalis 1 4
\	484.803314	5020.459961
37.444308	50.257319	Hyla meridionalis 1 3
\	658.644409	4672.527344
50.257319	83.841144	Hyla meridionalis 1 4
\	471.362427	5287.572754
