0.000000	226.516751	Pelodytes punctatus 1 4
\	299.527557	6577.276855
0.151509	2.424144	Déplacement
\	-1.000000	836.928894
50.733865	50.896196	Canis familiaris 1 1
\	498.042511	714.468445
56.945733	57.367794	Canis familiaris 1 1
\	525.481995	693.274902
142.894614	144.301484	Déplacement
\	-1.000000	462.410034
145.470267	145.838218	Déplacement
\	-1.000000	631.580627
146.714805	146.963713	Déplacement
\	-1.000000	611.628967
183.531488	184.083414	Canis familiaris 1 1
\	553.549866	757.827576
186.356048	186.637422	Canis familiaris 1 1
\	553.549866	714.468445
194.505067	195.197680	Canis familiaris 1 4
\	582.260681	735.984497
