0.096336	0.527756	Pelodytes punctatus 1 1
\	1113.430908	3006.304443
0.335083	0.376968	Déplacement
\	-1.000000	8303.940430
0.571735	0.732994	Déplacement
\	924.579590	16581.496094
1.302635	2.263904	Déplacement
\	-1.000000	1292.682617
1.658661	2.031441	Pelodytes punctatus 1 1
\	1142.145264	2251.274902
2.764435	3.149780	Pelodytes punctatus 1 1
\	1231.045044	2028.320312
2.839828	3.895340	Déplacement
\	2298.006104	21002.648438
3.652405	3.744552	Déplacement
\	-1.000000	2699.502441
3.853454	4.247177	Pelodytes punctatus 1 1
\	1099.242065	2049.835693
4.557129	5.968666	Déplacement
\	-1.000000	18895.851562
9.604316	11.438895	Déplacement
\	-1.000000	20664.355469
12.096496	12.167701	Déplacement
\	-1.000000	11246.594727
13.013785	14.814856	Déplacement
\	3740.215820	10344.087891
13.126876	13.482902	Pelodytes punctatus 1 1
\	1215.936157	2251.274902
14.370871	14.814856	Pelodytes punctatus 1 1
\	1057.337891	3404.777832
15.954139	16.360427	Pelodytes punctatus 1 1
\	790.099548	4577.831543
17.227454	17.667250	Pelodytes punctatus 1 4
\	899.256592	5672.791504
18.739516	20.280898	Pelodytes punctatus 1 1
\	837.662354	4103.062988
19.531149	19.845290	Déplacement
\	-1.000000	10086.870117
