0.070406	4.498923	Epidalea calamita call 1 1
\	350.268860	5967.502441
0.302744	0.633651	Micro
\	-1.000000	396.763245
0.802625	1.056085	Micro
\	-1.000000	291.327759
1.239140	1.422195	Micro
\	-1.000000	209.059860
1.844629	1.985440	Micro
\	-1.000000	202.520493
2.541645	2.759902	Micro
\	-1.000000	327.766083
5.914077	6.012644	Micro
\	-1.000000	428.897491
6.533646	6.639255	Micro
\	-1.000000	470.392456
6.843431	7.040567	Micro
\	-1.000000	183.183350
11.961924	13.496768	Epidalea calamita call 1 1
\	478.872772	5919.539551
13.602376	18.861680	Epidalea calamita call 1 1
\	642.468567	1657.574463
19.600939	19.776954	Epidalea calamita call 1 2
\	381.040833	4747.183105
20.241631	21.100580	Epidalea calamita call 1 2
\	722.287415	1573.989258
20.452848	23.374684	Epidalea calamita call 1 2
\	357.878754	13325.209961
24.156186	27.887687	Epidalea calamita call 1 1
\	327.766083	3592.434570
28.774799	29.014178	Non identifié
\	342.713776	5871.921387
29.126827	33.731358	Epidalea calamita call 1 1
\	342.713776	2379.464600
