0.110601	1.949339	Pelophylax perezi 1 4
\	419.843475	15221.350586
0.601392	0.774206	Voix
\	594.573181	1020.455261
2.039202	9.380330	Pelophylax perezi 1 4
\	400.317936	6045.401855
2.543818	2.606031	Micro
\	-1.000000	329.980194
3.511575	3.677476	Voix
\	290.548218	747.320007
4.403294	4.894085	Voix
\	314.609995	1402.962891
5.398701	6.048481	Voix
\	370.981964	3617.737793
6.428671	6.822686	Voix
\	312.892090	982.502625
7.410253	7.990907	Voix
\	231.611282	646.108093
9.864208	24.574113	Pelophylax perezi 1 4
\	413.615845	6045.401855
10.666064	11.066992	Voix
\	236.821014	804.935303
12.504802	12.719091	Voix
\	691.910461	936.237244
14.910369	15.090095	Voix
\	171.308578	432.403259
16.327442	16.438042	Voix
\	470.934265	580.214722
19.002598	19.258363	Voix
\	370.981964	684.169800
20.461146	20.661610	Voix
\	451.507660	2678.257568
20.965762	21.339040	Voix
\	348.810588	2338.623047
21.263002	21.560242	Micro
\	-1.000000	231.611282
22.154721	22.507261	Micro
\	-1.000000	242.059952
22.154721	22.458873	Voix
\	413.615845	1827.866821
22.707725	23.032615	Voix
\	601.812744	1059.263672
23.246904	23.557968	Voix
\	318.556427	723.307922
23.965809	24.498075	Micro
\	-1.000000	638.622192
24.090235	24.387474	Voix
\	301.657867	830.324402
24.574113	25.161680	Voix
\	296.087555	864.844238
25.279193	36.055858	Pelophylax perezi 1 4
\	438.735931	6716.179199
26.322988	26.551102	Voix
\	341.532104	1202.117920
26.696266	27.021156	Micro
\	-1.000000	242.059952
27.021156	27.484296	Voix
\	413.615845	755.413635
27.760798	28.099513	Voix
\	389.050049	1322.452515
28.590304	28.804593	Voix
\	325.223345	788.243652
29.170958	29.544236	Voix
\	389.050049	900.142578
29.965902	30.138715	Voix
\	653.635681	1573.726318
30.138715	30.380655	Voix
\	353.213623	484.067078
30.995872	31.493575	Voix
\	263.310089	470.934265
32.571933	33.131849	Voix
\	370.981964	510.776215
34.154907	34.396846	Voix
\	166.463165	945.387451
36.318535	37.182603	Voix
\	314.106249	1523.568726
36.767850	37.182603	Micro
\	-1.000000	205.993866
37.410717	37.645744	Micro
\	-1.000000	307.259369
38.267873	38.357737	Micro
\	-1.000000	341.532104
40.977593	41.807099	Voix
\	190.962814	1573.726318
41.807099	63.284390	Pelophylax perezi 1 4
\	365.026123	6656.239304
41.979913	43.085920	Voix
\	359.103424	1744.684570
43.293297	43.804826	Voix
\	274.114258	1599.227417
44.350917	44.668894	Voix
\	370.981964	731.267212
45.505313	45.664301	Voix
\	609.092773	1426.549194
46.438507	46.562933	Voix
\	594.573181	1625.015015
46.811785	47.337138	Voix
\	312.892090	1772.103271
48.132081	48.650523	Voix
