0.000000	0.131825	Pelodytes punctatus 1 1
\	1812.995605	3317.247803
1.162889	1.628986	Pelodytes punctatus 1 1
\	862.701172	4274.744141
3.507500	3.935932	Pelodytes punctatus 1 1
\	938.730591	4274.744141
4.849295	5.334224	Pelodytes punctatus 1 1
\	1008.284241	4334.178711
7.306898	7.730623	Pelodytes punctatus 1 1
\	909.795349	4304.373047
7.754163	9.030046	Non identifié
\	122.904846	729.524902
9.006506	9.425522	Pelodytes punctatus 1 1
\	998.170227	4364.161133
11.624183	11.972579	Pelodytes punctatus 1 1
\	790.199341	4455.187988
20.941420	21.261568	Pelodytes punctatus 1 1
\	948.490662	4274.744141
22.443289	22.914095	Pelodytes punctatus 1 1
\	1223.707886	4186.905273
25.616517	26.044950	Pelodytes punctatus 1 1
\	872.008423	4364.161133
29.971466	30.343402	Pelodytes punctatus 1 1
\	900.264404	4334.178711
31.421547	31.873520	Pelodytes punctatus 1 1
\	948.490662	4334.178711
40.206774	40.578710	Pelodytes punctatus 1 1
\	1640.153809	4455.187988
56.270651	56.670835	Pelodytes punctatus 1 1
\	872.008423	4770.586426
58.958949	59.396798	Pelodytes punctatus 1 1
\	890.789734	4835.944336
60.441986	60.893959	Pelodytes punctatus 1 1
\	890.789734	4610.545898
