0.000000	19.101489	Hyla meridionalis 1 4
\	515.372732	9124.419922
22.225866	22.694119	Hyla meridionalis 1 1
\	1598.893188	2098.581787
25.770056	50.329114	Hyla meridionalis 1 4
\	517.724243	8976.896484
52.282859	63.763128	Hyla meridionalis 1 2
\	1480.325317	2341.423828
63.940742	68.033918	Hyla meridionalis 1 1
\	593.694641	8204.250000
68.033918	77.762276	Hyla meridionalis 1 2
\	1564.373535	2295.754395
76.535130	76.898430	Non identifié
\	166.379135	574.268921
125.604805	155.201618	Hyla meridionalis 1 4
\	555.860243	9274.188477
177.144918	188.108495	Hyla meridionalis 1 3
\	583.945007	9503.136719
190.804986	195.261462	Hyla meridionalis 1 4
\	664.046753	8831.593750
215.251017	247.786520	Hyla meridionalis 1 4
\	564.665649	9503.136719
216.873755	218.310807	Canis familiaris 1 1
\	446.215057	623.390015
238.042016	238.962375	Canis familiaris 1 1
\	472.525177	684.841248
241.715379	242.603445	Canis familiaris 1 1
\	454.918793	643.564636
248.779540	250.014758	Canis familiaris 1 1
\	420.495361	674.404724
252.735469	253.671975	Canis familiaris 1 1
\	437.576843	643.564636
259.702750	260.300176	Gargouillement
\	121.694710	536.287964
