0.248869	18.955490	Hyla meridionalis 1 4
\	544.944031	9355.344727
19.826530	39.570103	Hyla meridionalis 1 4
\	876.379357	2928.922852
40.150796	62.424533	Hyla meridionalis 1 4
\	522.335124	9526.643555
62.424533	85.569310	Hyla meridionalis 1 4
\	642.542437	3182.599854
86.938088	152.473478	Hyla meridionalis 1 4
\	517.217529	9469.221680
152.639390	209.588815	Hyla meridionalis 1 4
\	586.002769	3316.013184
209.962118	235.263756	Hyla meridionalis 1 4
\	470.173737	9937.779297
235.263756	247.416838	Hyla meridionalis 1 4
\	467.294537	3501.054688
247.831619	290.346667	Hyla meridionalis 1 4
\	496.828613	10365.442383
