0.125539	1.826022	Epidalea calamita call 1 1
\	331.896606	10122.187500
22.585605	22.916572	Gargouillement
\	173.375290	718.801636
28.876821	28.933884	Goutte
\	865.757141	5336.588867
48.440931	51.876134	Epidalea calamita call 1 1
\	293.513153	4895.855957
57.593864	59.385648	Epidalea calamita call 1 1
\	363.668274	2305.249023
62.158918	63.528435	Eau
\	842.195190	10798.873047
82.781550	82.850026	Micro
\	-1.000000	227.985107
101.715112	101.840651	Micro
\	-1.000000	308.692139
105.749479	109.766727	Epidalea calamita call 1 1
\	1081.136230	1536.003418
110.913696	113.601372	Epidalea calamita call 1 1
\	976.320251	1502.355591
114.588565	114.634216	Goutte
\	575.929077	6541.221680
115.159197	115.210554	Goutte
\	1326.141724	7537.295898
117.436018	118.617225	Epidalea calamita call 1 1
\	355.634796	5522.453613
118.782709	118.862597	Micro
\	-1.000000	186.718811
122.714361	122.822781	Goutte
\	807.515625	19299.017578
145.140190	149.842196	Epidalea calamita call 1 1
\	373.554923	8459.669922
151.673924	155.057770	Epidalea calamita call 1 1
\	413.169495	6651.854980
157.454423	159.913846	Epidalea calamita call 1 2
\	347.662079	15846.107422
161.289069	161.346132	Goutte
\	1081.136230	3218.487305
161.551559	161.591504	Goutte
\	1767.602051	9181.090820
169.620293	170.402058	Epidalea calamita call 1 1
\	379.919159	4219.191895
173.437819	176.405104	Epidalea calamita call 1 1
\	256.557434	15597.121094
180.268281	184.371124	Epidalea calamita call 1 1
\	413.169495	8052.352051
192.051827	192.240136	Micro
\	-1.000000	220.976349
210.557416	210.717192	Micro
\	-1.000000	186.718811
224.577838	224.737615	Micro
\	-1.000000	214.020584
