0.000000	0.312499	Micro
\	-1.000000	282.907684
0.638887	0.840275	Voix
\	327.458923	575.313171
0.798609	24.020766	Pelophylax perezi 1 4
\	330.081090	6173.592773
0.930553	1.006942	Micro
\	-1.000000	304.936462
1.083330	1.395829	Voix
\	277.476318	540.464905
1.666662	1.854161	Voix
\	350.486237	1569.288452
2.381938	2.687492	Micro
\	-1.000000	379.997437
3.930545	4.298599	Voix
\	230.926814	900.597412
4.652765	5.097208	Voix
\	338.908783	1365.283936
5.930539	6.458315	Voix
\	379.997437	1672.146606
6.666648	7.034703	Voix
\	356.323242	789.354187
7.388868	7.722201	Voix
\	385.998413	1190.062622
7.972200	8.159699	Voix
\	640.525452	1544.278687
9.256919	9.520807	Voix
\	333.167999	764.800720
9.986083	10.541637	Voix
\	321.781403	797.629761
11.770800	12.222188	Voix
\	467.114075	1308.849609
12.520798	13.090241	Voix
\	398.100555	882.957275
14.527737	14.805514	Micro
\	-1.000000	362.192688
15.493012	15.583290	Micro
\	-1.000000	582.399353
16.006900	16.201344	Micro
\	-1.000000	333.167999
20.367999	20.451332	Micro
\	-1.000000	460.664825
24.576320	31.548523	Pelophylax perezi 1 4
\	306.738654	11000.514648
32.013799	33.555462	Pelophylax perezi 1 4
\	344.681458	5590.429199
32.145743	33.520740	Voix
\	304.220658	973.146118
33.979072	34.201293	Pelophylax perezi 1 1
\	293.861023	5839.214844
34.201293	36.861008	Pelophylax perezi 1 4
\	1029.707642	4868.497070
34.367959	37.479062	Voix
\	309.351243	882.957275
37.916561	40.951274	Pelophylax perezi 1 4
\	310.520386	5731.408691
38.430448	39.437390	Voix
\	333.167999	1979.685669
39.694333	40.465165	Micro
\	-1.000000	327.458923
39.798500	40.270721	Voix
\	416.994344	1698.581299
