1.403618	3.107100	Epidalea calamita call 1 1
\	439.179016	7542.576660
11.146004	11.222565	Goutte
\	590.945740	2444.200439
11.503289	11.618130	Goutte
\	669.204956	2684.237793
12.536862	15.982107	Epidalea calamita call 1 1
\	320.154846	6008.128906
14.718850	14.789031	Micro
\	-1.000000	180.572052
16.569074	16.671156	Goutte
\	1249.087891	12306.388672
16.709436	16.837038	Micro
\	-1.000000	247.797394
17.149662	17.245363	Goutte
\	1084.393433	2811.042969
17.315544	18.629841	Micro
\	-1.000000	206.870132
19.408211	20.499205	Micro
\	-1.000000	220.312363
21.787982	24.142232	Epidalea calamita call 1 1
\	414.311981	5578.354004
23.210740	23.280921	Micro
\	-1.000000	261.846100
23.733907	23.810468	Micro
\	-1.000000	233.953705
24.697299	24.869562	Micro
\	-1.000000	342.920654
28.755032	28.908154	Micro
\	-1.000000	155.036514
29.067656	31.249644	Epidalea calamita call 1 2
\	358.379456	4523.593750
39.301308	41.094112	Eau
\	517.159607	13823.882812
42.044744	42.127685	Goutte
\	-1.000000	261.846100
49.483920	52.246496	Epidalea calamita call 1 1
\	553.509827	7851.421875
66.678243	69.179235	Epidalea calamita call 1 1
\	350.621582	4759.335449
73.039185	76.235606	Epidalea calamita call 1 2
\	333.194942	8042.258301
76.165425	76.299407	Micro
\	-1.000000	247.797394
78.073070	79.980715	Eau
\	572.090210	18793.285156
80.631483	84.536094	Epidalea calamita call 1 2
\	350.621582	12893.372070
81.231211	83.087815	Micro
\	-1.000000	649.206299
96.119133	96.189314	Micro
\	-1.000000	1525.063477
97.443001	97.513181	Goutte
\	1659.950562	11744.755859
98.163950	98.240511	Micro
\	-1.000000	1730.430298
98.693497	103.803943	Epidalea calamita call 1 1
\	358.379456	4409.567871
105.162900	105.201181	Goutte
\	2811.042969	9280.094727
106.891903	107.013124	Micro
\	-1.000000	206.870132
108.716606	112.232032	Epidalea calamita call 1 1
\	381.998230	3909.494629
