0.044311	0.587119	Déplacement
\	-1.000000	2852.276123
0.841906	44.975510	Pelodytes punctatus 1 1
\	971.840323	4166.947754
3.423013	4.541862	Déplacement
\	-1.000000	1117.500488
6.724171	8.252895	Déplacement
\	-1.000000	990.117432
11.620520	12.074706	Déplacement
\	-1.000000	1045.591187
22.000335	23.019485	Déplacement
\	-1.000000	1102.885742
34.008575	38.727680	Bug informatique
\	199.540335	949.672119
45.917115	57.925355	Pelodytes punctatus 1 4
\	809.479126	4206.402832
46.393457	49.628148	Bug informatique
\	178.815170	963.045227
60.151975	60.373529	Déplacement
\	-1.000000	15771.186523
